fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
11.5,0.54,0.71,0.6872305205026541,0.10485664515515476,1.9459101490553132,2.772588722239781,0.9984,3.01,0.6043159668533294,2.5494451709255714,7
11.5,0.45,0.5,0.6258002855986439,0.06991836534162202,2.995732273553991,3.871201010907891,1.0003,3.26,0.7466879474879752,2.4849066497880004,6
11.4,0.625,0.66,0.7371330092563764,0.07786116005853404,1.9459101490553132,3.2188758248682006,0.9988,3.11,0.688134638736401,2.6602595372658615,6
8.3,0.42,0.38,0.5945180961505849,0.08253026569552535,3.2188758248682006,4.110873864173311,0.9979,3.31,0.5306282510621704,2.468099531471619,6
8.3,0.26,0.42,0.5546183566222742,0.07152334289011363,2.4849066497880004,3.332204510175204,0.9974,3.21,0.5877866649021191,2.341805806147327,6
13.7,0.415,0.68,0.6200792281712296,0.07549971742706754,2.8903717578961645,3.784189633918261,1.0014,3.06,0.5877866649021191,2.3978952727983707,6
7.7,0.51,0.28,0.5634826058428536,0.07707602414563142,3.1780538303479458,4.007333185232471,0.998,3.42,0.5538851132264376,2.322387720290225,5
7.4,0.63,0.07,0.5873456767366643,0.0794254396564257,2.4849066497880004,3.6375861597263857,0.9979,3.43,0.5653138090500605,2.3702437414678603,6
7.8,0.54,0.26,0.5546183566222742,0.07786116005853404,3.1780538303479458,3.8918202981106265,0.9981,3.41,0.5538851132264376,2.322387720290225,6
8.3,0.66,0.15,0.5452213331700134,0.0707218935666762,2.8903717578961645,3.7612001156935624,0.9972,3.31,0.43178241642553783,2.3608540011180215,6
7.8,0.46,0.26,0.5452213331700134,0.07786116005853404,3.1780538303479458,3.9889840465642745,0.9981,3.43,0.5538851132264376,2.322387720290225,6
9.6,0.38,0.31,0.5945180961505849,0.08407094507357558,2.833213344056216,3.912023005428146,0.9982,3.19,0.5306282510621704,2.3978952727983707,7
5.6,0.85,0.05,0.4878795372929003,0.04217371710799388,2.5649493574615367,4.48863636973214,0.9924,3.56,0.598836501088704,2.631888840136646,8
9.5,0.37,0.52,0.5546183566222742,0.07312004058617964,1.9459101490553132,3.295836866004329,0.998,3.18,0.412109650826833,2.3513752571634776,5
8.4,0.665,0.61,0.5546183566222742,0.09612324475253409,2.6390573296152584,4.564348191467836,0.997,3.16,0.43178241642553783,2.312535423847214,5
12.7,0.6,0.65,0.5798054681874687,0.05760971678624438,1.9459101490553132,3.258096538021482,0.9997,3.03,0.4510756193602166,2.388762789235098,5
12.0,0.37,0.76,0.6800889582869747,0.060110538483274814,2.0794415416798357,3.6635616461296463,1.0004,3.22,0.4700036292457356,2.6390573296152584,7
6.6,0.735,0.02,0.7695443153937457,0.10341864632315952,4.23410650459726,4.8283137373023015,0.9994,3.47,0.4252677354043441,2.388762789235098,5
11.5,0.59,0.59,0.6013525312800371,0.07707602414563142,2.6390573296152584,3.912023005428146,0.9988,3.18,0.5007752879124893,2.4849066497880004,6
8.7,0.765,0.22,0.5798054681874687,0.05844554068145251,2.302585092994046,3.7612001156935624,0.9963,3.1,0.4382549309311553,2.341805806147327,5
7.7,0.26,0.3,0.5245908637834166,0.05424402348847715,3.044522437723423,3.6635616461296463,0.9949,3.29,0.3852624007906449,2.468099531471619,6
12.2,0.48,0.54,0.6013525312800371,0.07549971742706754,2.995732273553991,4.174387269895637,1.0,3.1,0.4762341789963716,2.4423470353692043,6
11.4,0.6,0.49,0.6078754935432794,0.07549971742706754,2.3978952727983707,3.7376696182833684,0.9994,3.15,0.48858001481867097,2.4423470353692043,6
7.7,0.69,0.05,0.6078754935432794,0.06749521692112419,2.772588722239781,3.332204510175204,0.9974,3.26,0.4762341789963716,2.312535423847214,5
8.7,0.31,0.46,0.4878795372929003,0.05424402348847715,2.4849066497880004,3.258096538021482,0.9966,3.36,0.5653138090500605,2.4069451083182885,6
9.8,0.44,0.47,0.5945180961505849,0.05760971678624438,2.302585092994046,3.367295829986474,0.9981,3.24,0.5007752879124893,2.468099531471619,6
12.0,0.39,0.66,0.6258002855986439,0.08175700496707554,2.5649493574615367,3.4339872044851463,0.9996,3.18,0.48858001481867097,2.468099531471619,7
10.4,0.34,0.58,0.6601781369419791,0.1386997986718446,1.9459101490553132,2.833213344056216,0.997,3.19,0.5306282510621704,2.509599262378372,6
12.5,0.46,0.49,0.6906484519601133,0.06341420675378862,3.295836866004329,3.912023005428146,0.9981,3.05,0.4510756193602166,2.3608540011180215,4
9.0,0.43,0.34,0.5945180961505849,0.07152334289011363,3.295836866004329,4.465908118654584,0.9987,3.38,0.4824261492442927,2.3513752571634776,6
9.1,0.45,0.35,0.5873456767366643,0.07152334289011363,3.1780538303479458,4.3694478524670215,0.9987,3.38,0.4824261492442927,2.3513752571634776,5
7.1,0.735,0.16,0.5452213331700134,0.08712916307033197,2.772588722239781,4.356708826689592,0.9966,3.27,0.49469624183610705,2.33214389523559,5
9.9,0.4,0.53,0.747757924070225,0.08483838004859709,1.9459101490553132,2.995732273553991,0.9986,3.27,0.598836501088704,2.5416019934645457,7
8.8,0.52,0.34,0.6078754935432794,0.07707602414563142,3.2188758248682006,4.812184355372417,0.9982,3.26,0.4762341789963716,2.3513752571634776,5
8.6,0.725,0.24,0.7457165247157388,0.0997931130583533,3.4657359027997265,4.90527477843843,1.0014,3.32,0.7275486072772778,2.33214389523559,5
10.6,0.48,0.64,0.5718638261495728,0.09538387112060137,1.9459101490553132,3.044522437723423,0.997,3.26,0.5068176023684519,2.5416019934645457,6
7.0,0.58,0.12,0.5452213331700134,0.08020460025579865,3.5553480614894135,4.8283137373023015,0.9956,3.44,0.3920420877760237,2.4423470353692043,5
11.9,0.38,0.51,0.5546183566222742,0.10269704357783735,2.0794415416798357,3.044522437723423,0.9996,3.24,0.5653138090500605,2.4336133554004498,6
6.8,0.77,0.0,0.5352342718995394,0.060110538483274814,3.5553480614894135,3.970291913552122,0.9976,3.62,0.5187937934151675,2.388762789235098,5
9.5,0.56,0.33,0.5873456767366643,0.07864429573469996,3.58351893845611,4.219507705176107,0.9972,3.28,0.5481214085096876,2.5494451709255714,7
6.6,0.84,0.03,0.5798054681874687,0.05424402348847715,3.4965075614664802,3.8918202981106265,0.9952,3.52,0.44468582126144574,2.5877640352277083,7
7.7,0.96,0.2,0.5546183566222742,0.04392637470760043,2.772588722239781,4.110873864173311,0.9955,3.36,0.3646431135879093,2.4765384001174837,5
10.5,0.24,0.47,0.5634826058428536,0.060110538483274814,1.9459101490553132,3.2188758248682006,0.9978,3.15,0.6418538861723948,2.4849066497880004,7
6.4,0.67,0.08,0.5634826058428536,0.04217371710799388,2.995732273553991,3.8918202981106265,0.9949,3.49,0.3987761199573678,2.517696472610991,6
9.5,0.78,0.22,0.5452213331700134,0.06911274920875739,1.9459101490553132,3.4965075614664802,0.9988,3.26,0.44468582126144574,2.451005098112319,6
9.1,0.52,0.33,0.47368708031910756,0.06341420675378862,2.302585092994046,3.4339872044851463,0.9978,3.24,0.4700036292457356,2.33214389523559,5
12.8,0.84,0.63,0.5873456767366643,0.07786116005853404,2.6390573296152584,3.58351893845611,0.9997,3.1,0.4700036292457356,2.4336133554004498,6
7.8,0.55,0.35,0.5718638261495728,0.0666832824789838,3.091042453358316,4.204692619390966,0.9974,3.25,0.44468582126144574,2.322387720290225,5
11.9,0.37,0.69,0.5798054681874687,0.06991836534162202,2.5649493574615367,3.2188758248682006,0.9958,3.0,0.5007752879124893,2.624668592163159,6
12.3,0.39,0.63,0.5798054681874687,0.08020460025579865,1.9459101490553132,2.9444389791664403,1.0004,3.16,0.3987761199573678,2.3513752571634776,5
10.4,0.41,0.55,0.6365670240375395,0.06830503610723457,3.1354942159291497,4.007333185232471,0.9996,3.15,0.636576829071551,2.388762789235098,6
8.0,0.67,0.3,0.5546183566222742,0.055088826463479644,3.6635616461296463,4.143134726391533,0.9958,3.26,0.44468582126144574,2.4159137783010487,6
11.1,0.45,0.73,0.6365670240375395,0.060110538483274814,1.9459101490553132,3.1354942159291497,0.9986,3.17,0.5068176023684519,2.501435951739211,6
7.0,0.62,0.18,0.5010124761517165,0.05677166308474615,2.0794415416798357,3.9318256327243257,0.9951,3.08,0.4700036292457356,2.33214389523559,5
12.6,0.31,0.72,0.5718638261495728,0.06505303086065803,1.9459101490553132,3.4011973816621555,0.9987,2.88,0.598836501088704,2.379546134130174,8
11.9,0.4,0.65,0.5677307440066512,0.06176673474336544,2.0794415416798357,3.332204510175204,0.9988,3.06,0.5187937934151675,2.509599262378372,6
15.6,0.685,0.76,0.6601781369419791,0.08712916307033197,1.9459101490553132,3.784189633918261,1.0032,2.95,0.5187937934151675,2.501435951739211,7
10.0,0.44,0.49,0.6078754935432794,0.06911274920875739,2.4849066497880004,2.995732273553991,0.9963,3.23,0.48858001481867097,2.533696813957432,7
5.3,0.57,0.01,0.5245908637834166,0.049985755174966555,1.791759469228055,3.332204510175204,0.9934,3.57,0.6097655716208943,2.6026896854443837,7
9.5,0.735,0.1,0.5634826058428536,0.0707218935666762,1.9459101490553132,3.4657359027997265,0.9986,3.23,0.44468582126144574,2.4069451083182885,6
12.5,0.38,0.6,0.6013525312800371,0.07232272226389744,3.4657359027997265,4.290459441148391,0.9996,3.1,0.5481214085096876,2.4423470353692043,5
9.3,0.48,0.29,0.5634826058428536,0.10700073071974485,1.9459101490553132,2.833213344056216,0.9968,3.22,0.5423242908253617,2.501435951739211,5
8.6,0.53,0.22,0.5546183566222742,0.08712916307033197,2.0794415416798357,3.332204510175204,0.9967,3.2,0.44468582126144574,2.4159137783010487,6
11.9,0.39,0.69,0.6141106549966506,0.08330157633545995,2.8903717578961645,3.58351893845611,0.9994,3.1,0.4762341789963716,2.468099531471619,6
8.4,0.37,0.53,0.5352342718995394,0.25999649997004326,2.302585092994046,3.295836866004329,0.9979,3.06,0.7227059828014898,2.312535423847214,6
6.8,0.56,0.03,0.5245908637834166,0.07470852940228058,2.9444389791664403,3.58351893845611,0.9968,3.44,0.48858001481867097,2.3978952727983707,6
10.4,0.33,0.63,0.6141106549966506,0.07470852940228058,1.791759469228055,3.1354942159291497,0.9998,3.26,0.5538851132264376,2.501435951739211,7
7.0,0.23,0.4,0.5132138304888113,0.05760971678624438,3.091042453358316,4.219507705176107,0.9952,3.5,0.48858001481867097,2.4932054526026954,5
11.3,0.62,0.67,0.7121400728706546,0.07628887946310083,1.9459101490553132,2.995732273553991,0.9988,3.22,0.5247285289349821,2.667228206581955,8
8.9,0.59,0.39,0.5798054681874687,0.08330157633545995,1.791759469228055,3.1354942159291497,0.9986,3.37,0.4574248470388754,2.424802725718295,5
9.2,0.63,0.21,0.6078754935432794,0.08483838004859709,3.4011973816621555,4.189654742026425,0.9988,3.28,0.4574248470388754,2.3608540011180215,5
11.6,0.58,0.66,0.5718638261495728,0.0666832824789838,2.3978952727983707,3.871201010907891,1.0008,3.25,0.4510756193602166,2.302585092994046,3
9.2,0.43,0.52,0.5798054681874687,0.07391530670171659,2.70805020110221,3.1780538303479458,0.9976,3.35,0.4762341789963716,2.509599262378372,6
8.3,0.615,0.22,0.6013525312800371,0.07707602414563142,1.9459101490553132,2.995732273553991,0.9982,3.26,0.4762341789963716,2.33214389523559,5
11.0,0.26,0.68,0.59797583331971,0.07549971742706754,2.3978952727983707,3.258096538021482,0.997,3.18,0.4762341789963716,2.5494451709255714,5
8.1,0.66,0.7,0.5718638261495728,0.0856038893516389,3.258096538021482,4.867534450455582,0.9972,3.08,0.4252677354043441,2.302585092994046,5
11.5,0.315,0.54,0.5634826058428536,0.07470852940228058,1.791759469228055,2.772588722239781,0.9987,2.98,0.5306282510621704,2.322387720290225,6
10.0,0.29,0.4,0.6200792281712296,0.0856038893516389,2.3978952727983707,3.295836866004329,1.0006,3.48,0.6471032420585384,2.3702437414678603,5
10.3,0.5,0.42,0.5546183566222742,0.06259155648615804,3.091042453358316,3.9512437185814275,0.9982,3.16,0.5423242908253617,2.5257286443082556,6
8.8,0.46,0.45,0.6013525312800371,0.05927914464319723,2.0794415416798357,2.9444389791664403,0.9947,3.32,0.5822156198526637,2.70805020110221,6
11.4,0.36,0.69,0.5634826058428536,0.0794254396564257,1.9459101490553132,3.091042453358316,1.0,3.17,0.4824261492442927,2.322387720290225,6
8.7,0.82,0.02,0.4582810869612635,0.06341420675378862,3.6109179126442243,3.8918202981106265,0.9952,3.2,0.4574248470388754,2.379546134130174,5
13.0,0.32,0.65,0.6013525312800371,0.08175700496707554,2.772588722239781,3.871201010907891,0.9996,3.05,0.4762341789963716,2.451005098112319,5
9.6,0.54,0.42,0.5873456767366643,0.07232272226389744,3.258096538021482,3.970291913552122,0.997,3.2,0.5364933705145685,2.517696472610991,6
12.5,0.37,0.55,0.6013525312800371,0.07391530670171659,3.258096538021482,4.23410650459726,0.9995,3.15,0.598836501088704,2.4336133554004498,6
9.9,0.35,0.55,0.5634826058428536,0.05677166308474615,1.791759469228055,2.70805020110221,0.9971,3.26,0.5822156198526637,2.451005098112319,5
10.5,0.28,0.51,0.5245908637834166,0.07152334289011363,2.3978952727983707,3.2188758248682006,0.9982,3.2,0.636576829071551,2.341805806147327,6
9.6,0.68,0.24,0.5718638261495728,0.07707602414563142,1.791759469228055,3.367295829986474,0.9988,3.14,0.4700036292457356,2.4159137783010487,5
9.3,0.27,0.41,0.5546183566222742,0.08020460025579865,1.9459101490553132,2.833213344056216,0.998,3.28,0.5306282510621704,2.3702437414678603,5
10.4,0.24,0.49,0.5352342718995394,0.06749521692112419,1.9459101490553132,3.044522437723423,0.9977,3.18,0.7227059828014898,2.4849066497880004,6
9.4,0.685,0.11,0.6078754935432794,0.06911274920875739,1.9459101490553132,3.4657359027997265,0.9984,3.19,0.5306282510621704,2.4069451083182885,6
10.6,0.28,0.39,0.8483908286189654,0.06259155648615804,1.9459101490553132,3.1780538303479458,1.0026,3.12,0.5068176023684519,2.322387720290225,5
9.4,0.3,0.56,0.6141106549966506,0.07152334289011363,1.9459101490553132,2.8903717578961645,0.9964,3.15,0.6523251860396903,2.5416019934645457,8
10.6,0.36,0.59,0.5718638261495728,0.12428876390347192,1.9459101490553132,2.9444389791664403,0.9986,3.04,0.7178397931503169,2.341805806147327,5
10.6,0.36,0.6,0.5718638261495728,0.12428876390347192,2.0794415416798357,2.9444389791664403,0.9986,3.04,0.7227059828014898,2.341805806147327,5
10.6,0.44,0.68,0.6763544873893824,0.09759657004359444,1.9459101490553132,3.2188758248682006,0.997,3.06,0.5068176023684519,2.667228206581955,6
10.2,0.67,0.39,0.5452213331700134,0.049985755174966555,1.9459101490553132,2.8903717578961645,0.9976,3.17,0.3852624007906449,2.3978952727983707,5
10.2,0.645,0.36,0.5352342718995394,0.049127178623506934,1.791759469228055,2.70805020110221,0.9982,3.17,0.3506568716131694,2.3978952727983707,6
11.6,0.32,0.55,0.6141106549966506,0.07232272226389744,3.58351893845611,4.219507705176107,1.0002,3.32,0.6523251860396903,2.468099531471619,7
9.3,0.39,0.4,0.6013525312800371,0.0658692235534219,2.3978952727983707,3.295836866004329,0.9984,3.34,0.5596157879354227,2.4159137783010487,6
9.3,0.775,0.27,0.6141106549966506,0.06991836534162202,3.2188758248682006,4.04305126783455,0.9984,3.31,0.5128236264286639,2.451005098112319,6
9.2,0.41,0.5,0.5945180961505849,0.05084201023595588,2.5649493574615367,3.258096538021482,0.9952,3.34,0.5822156198526637,2.6602595372658615,7
8.9,0.4,0.51,0.6013525312800371,0.04826627007071359,2.6390573296152584,3.332204510175204,0.995,3.32,0.6418538861723948,2.667228206581955,7
8.7,0.69,0.31,0.6258002855986439,0.07628887946310083,3.1780538303479458,4.406719247264253,1.0002,3.48,0.5538851132264376,2.533696813957432,6
6.5,0.39,0.23,0.7758724080478123,0.04740301893903441,3.367295829986474,4.5217885770490405,0.9952,3.44,0.4382549309311553,2.5726122302071057,6
10.7,0.35,0.53,0.6013525312800371,0.06341420675378862,1.791759469228055,2.833213344056216,0.9972,3.15,0.5007752879124893,2.4849066497880004,8
7.8,0.52,0.25,0.5452213331700134,0.07232272226389744,2.70805020110221,3.6635616461296463,0.9984,3.43,0.5007752879124893,2.302585092994046,6
7.2,0.34,0.32,0.5945180961505849,0.0794254396564257,3.784189633918261,4.736198448394496,0.9966,3.32,0.5822156198526637,2.4932054526026954,5
10.4,0.44,0.73,0.7446807867632973,0.0666832824789838,3.6635616461296463,4.343805421853684,0.999,3.17,0.6151856390902334,2.5649493574615367,7
10.5,0.26,0.47,0.5452213331700134,0.06991836534162202,1.9459101490553132,3.2188758248682006,0.9976,3.18,0.712949807856125,2.4765384001174837,7
10.5,0.24,0.42,0.5352342718995394,0.06911274920875739,1.9459101490553132,3.1354942159291497,0.9976,3.21,0.7178397931503169,2.468099531471619,7
10.2,0.49,0.63,0.6200792281712296,0.06505303086065803,2.3978952727983707,3.295836866004329,0.9968,3.16,0.5766133643039938,2.6026896854443837,7
10.4,0.24,0.46,0.5352342718995394,0.06749521692112419,1.9459101490553132,3.091042453358316,0.9976,3.25,0.7030975114131134,2.468099531471619,7
11.2,0.67,0.55,0.5798054681874687,0.07470852940228058,1.9459101490553132,2.6390573296152584,1.0,3.17,0.5364933705145685,2.3513752571634776,6
10.0,0.59,0.31,0.5718638261495728,0.0794254396564257,3.295836866004329,4.143134726391533,0.9994,3.18,0.48858001481867097,2.4159137783010487,6
13.3,0.29,0.75,0.6141106549966506,0.07470852940228058,3.1780538303479458,3.784189633918261,0.9986,3.04,0.5187937934151675,2.517696472610991,7
12.4,0.42,0.49,0.6939710885058578,0.0658692235534219,2.995732273553991,3.784189633918261,0.9978,3.02,0.4762341789963716,2.3513752571634776,5
10.7,0.4,0.48,0.5634826058428536,0.10557305514237522,2.772588722239781,3.912023005428146,0.998,3.03,0.5933268452777344,2.3702437414678603,6
10.5,0.51,0.64,0.5873456767366643,0.09240812976143645,1.9459101490553132,2.772588722239781,0.9973,3.09,0.5068176023684519,2.5494451709255714,7
8.5,0.655,0.49,0.7348749836529411,0.10341864632315952,3.5553480614894135,5.0238805208462765,1.001,3.31,0.76080582903376,2.33214389523559,5
12.5,0.6,0.49,0.683712430279746,0.08712916307033197,1.791759469228055,2.70805020110221,1.001,3.25,0.5538851132264376,2.5572273113676265,6
10.4,0.61,0.49,0.5634826058428536,0.15484751696677027,1.791759469228055,2.833213344056216,0.9994,3.16,0.48858001481867097,2.2407096892759584,3
10.9,0.21,0.49,0.6141106549966506,0.07786116005853404,2.4849066497880004,3.4965075614664802,0.9972,3.22,0.5187937934151675,2.5416019934645457,6
7.3,0.365,0.49,0.5945180961505849,0.07786116005853404,3.6888794541139363,4.672828834461906,0.9966,3.36,0.5766133643039938,2.4849066497880004,5
9.8,0.25,0.49,0.6078754935432794,0.07786116005853404,2.772588722239781,3.5263605246161616,0.9982,3.42,0.6418538861723948,2.3978952727983707,6
7.6,0.41,0.49,0.5546183566222742,0.07786116005853404,2.833213344056216,3.784189633918261,0.998,3.48,0.49469624183610705,2.312535423847214,5
8.2,0.39,0.49,0.5798054681874687,0.08636748102656272,3.871201010907891,4.897839799950911,0.9979,3.38,0.688134638736401,2.379546134130174,5
9.3,0.4,0.49,0.5945180961505849,0.07549971742706754,3.6635616461296463,4.962844630259907,0.9978,3.22,0.4382549309311553,2.341805806147327,5
9.2,0.43,0.49,0.5873456767366643,0.07628887946310083,3.1780538303479458,4.762173934797756,0.9976,3.23,0.49469624183610705,2.3513752571634776,5
10.4,0.64,0.24,0.6141106549966506,0.09090920547667639,3.4011973816621555,3.9889840465642745,0.9998,3.24,0.5128236264286639,2.388762789235098,5
7.0,0.38,0.49,0.5945180961505849,0.08483838004859709,3.5263605246161616,4.454347296253507,0.9962,3.39,0.5709795465857378,2.517696472610991,6
8.2,0.42,0.49,0.6013525312800371,0.07470852940228058,3.4965075614664802,4.02535169073515,0.9988,3.34,0.5596157879354227,2.272125885509337,6
9.9,0.63,0.24,0.5873456767366643,0.06911274920875739,1.9459101490553132,3.5263605246161616,0.9974,3.09,0.4510756193602166,2.341805806147327,5
9.1,0.22,0.24,0.5634826058428536,0.06991836534162202,0.6931471805599453,3.367295829986474,0.999,3.41,0.6259384308664953,2.424802725718295,6
11.9,0.38,0.49,0.6078754935432794,0.0856038893516389,2.5649493574615367,3.7612001156935624,1.0004,3.16,0.4762341789963716,2.424802725718295,5
10.3,0.27,0.24,0.5634826058428536,0.06505303086065803,2.772588722239781,3.5263605246161616,0.9956,3.22,0.5068176023684519,2.624668592163159,6
10.0,0.48,0.24,0.6078754935432794,0.08864683001987284,2.6390573296152584,3.4965075614664802,1.0,3.28,0.44468582126144574,2.3978952727983707,6
8.1,0.825,0.24,0.5634826058428536,0.07470852940228058,1.791759469228055,2.6390573296152584,0.9972,3.37,0.5709795465857378,2.4595888418037104,6
12.9,0.35,0.49,0.7278042077485497,0.060110538483274814,1.791759469228055,3.58351893845611,1.0014,3.2,0.5068176023684519,2.5649493574615367,7
11.2,0.5,0.74,0.7107306639595589,0.08712916307033197,1.791759469228055,2.8903717578961645,0.9996,3.22,0.4824261492442927,2.501435951739211,5
9.2,0.59,0.24,0.6416423861753442,0.08788894343336301,3.044522437723423,3.871201010907891,0.9988,3.26,0.5128236264286639,2.3608540011180215,5
9.5,0.46,0.49,0.7393445645824166,0.05844554068145251,1.791759469228055,2.8903717578961645,0.9988,3.21,0.5481214085096876,2.4849066497880004,6
9.3,0.715,0.24,0.5634826058428536,0.06341420675378862,1.791759469228055,3.044522437723423,0.9966,3.12,0.4637340162321401,2.388762789235098,5
11.2,0.66,0.24,0.5945180961505849,0.07549971742706754,2.833213344056216,3.9889840465642745,0.9993,3.06,0.5423242908253617,2.4849066497880004,6
14.3,0.31,0.74,0.5352342718995394,0.06749521692112419,1.9459101490553132,2.772588722239781,1.0008,2.86,0.5822156198526637,2.2407096892759584,6
9.1,0.47,0.49,0.6013525312800371,0.08253026569552535,3.6635616461296463,4.672828834461906,0.9982,3.08,0.4637340162321401,2.312535423847214,5
7.5,0.55,0.24,0.5546183566222742,0.06991836534162202,2.3978952727983707,3.367295829986474,0.9983,3.45,0.5766133643039938,2.3513752571634776,6
10.6,0.31,0.49,0.5945180961505849,0.060939731952935915,1.9459101490553132,3.091042453358316,0.9987,3.26,0.6205764877251099,2.4595888418037104,6
12.4,0.35,0.49,0.6013525312800371,0.0707218935666762,3.332204510175204,4.248495242049359,0.9994,3.12,0.5596157879354227,2.4336133554004498,6
9.0,0.53,0.49,0.5452213331700134,0.13677646373959637,1.9459101490553132,3.258096538021482,0.9975,3.27,0.4762341789963716,2.341805806147327,6
6.8,0.51,0.01,0.5634826058428536,0.0666832824789838,2.302585092994046,3.258096538021482,0.9958,3.33,0.44468582126144574,2.3513752571634776,6
9.4,0.43,0.24,0.6141106549966506,0.0809817859150785,2.70805020110221,3.828641396489095,0.998,3.19,0.5481214085096876,2.3978952727983707,6
9.5,0.46,0.24,0.6078754935432794,0.0809817859150785,2.70805020110221,3.8066624897703196,0.998,3.12,0.5538851132264376,2.3978952727983707,6
5.0,1.04,0.24,0.5132138304888113,0.04653741458368285,3.4965075614664802,4.574710978503383,0.9934,3.74,0.4824261492442927,2.5257286443082556,5
15.5,0.645,0.49,0.6800889582869747,0.08330157633545995,2.3978952727983707,3.1780538303479458,1.00315,2.92,0.5538851132264376,2.4932054526026954,5
10.9,0.53,0.49,0.6939710885058578,0.10052173779614977,2.3978952727983707,2.8903717578961645,1.0002,3.07,0.44468582126144574,2.5416019934645457,6
15.6,0.645,0.49,0.6800889582869747,0.08330157633545995,2.3978952727983707,3.1780538303479458,1.00315,2.92,0.5538851132264376,2.4932054526026954,5
13.0,0.47,0.49,0.683712430279746,0.07549971742706754,1.9459101490553132,3.871201010907891,1.0021,3.3,0.5187937934151675,2.617395832834079,6
12.7,0.6,0.49,0.6141106549966506,0.06749521692112419,1.791759469228055,2.995732273553991,0.9994,3.14,0.4510756193602166,2.517696472610991,5
9.0,0.44,0.49,0.5873456767366643,0.06991836534162202,3.295836866004329,4.804021044733257,0.9978,3.23,0.4574248470388754,2.322387720290225,5
9.0,0.54,0.49,0.6200792281712296,0.08253026569552535,3.7376696182833684,4.709530201312334,0.9982,3.08,0.4762341789963716,2.322387720290225,5
7.6,0.29,0.49,0.6078754935432794,0.0809817859150785,3.258096538021482,4.110873864173311,0.9971,3.31,0.4762341789963716,2.4069451083182885,6
8.7,0.7,0.24,0.5945180961505849,0.17012022595252924,1.791759469228055,2.772588722239781,0.9991,3.32,0.4700036292457356,2.302585092994046,6
9.8,0.5,0.49,0.6013525312800371,0.18350770820328607,1.791759469228055,3.044522437723423,0.999,3.31,0.5822156198526637,2.4595888418037104,6
6.2,0.36,0.24,0.5718638261495728,0.08330157633545995,2.995732273553991,3.7612001156935624,0.9946,3.57,0.4510756193602166,2.5416019934645457,6
11.5,0.35,0.49,0.6416423861753442,0.06341420675378862,2.3978952727983707,3.6375861597263857,1.0003,3.32,0.6471032420585384,2.4849066497880004,6
10.2,0.24,0.49,0.5873456767366643,0.06749521692112419,2.3978952727983707,3.367295829986474,0.9978,3.14,0.4762341789963716,2.4336133554004498,5
10.5,0.59,0.49,0.5634826058428536,0.06341420675378862,2.70805020110221,3.871201010907891,0.9991,3.3,0.44468582126144574,2.3608540011180215,4
10.6,0.34,0.49,0.6365670240375395,0.06991836534162202,3.044522437723423,4.3694478524670215,0.9992,3.19,0.5306282510621704,2.3978952727983707,6
12.3,0.27,0.49,0.6312910300218397,0.0707218935666762,3.367295829986474,3.8501476017100584,0.9993,3.2,0.5877866649021191,2.4159137783010487,6
9.9,0.5,0.24,0.5798054681874687,0.08940283068822416,1.9459101490553132,2.70805020110221,0.9978,3.34,0.41871033485818504,2.3978952727983707,4
8.8,0.44,0.49,0.6141106549966506,0.07391530670171659,2.9444389791664403,4.718498871295094,0.9982,3.3,0.4700036292457356,2.3513752571634776,5
8.8,0.47,0.49,0.6200792281712296,0.07549971742706754,2.8903717578961645,4.709530201312334,0.9982,3.29,0.4700036292457356,2.379546134130174,5
10.6,0.31,0.49,0.5718638261495728,0.05760971678624438,2.9444389791664403,3.713572066704308,0.9976,3.14,0.412109650826833,2.379546134130174,6
12.3,0.5,0.49,0.5718638261495728,0.07864429573469996,1.791759469228055,2.70805020110221,1.0002,3.19,0.3646431135879093,2.3608540011180215,5
11.7,0.49,0.49,0.5718638261495728,0.07391530670171659,1.791759469228055,2.772588722239781,1.0,3.19,0.35767444427181594,2.322387720290225,5
12.0,0.28,0.49,0.5452213331700134,0.0666832824789838,2.3978952727983707,3.091042453358316,0.9976,2.98,0.5068176023684519,2.388762789235098,7
11.8,0.33,0.49,0.6465299590594425,0.08175700496707554,4.007333185232471,4.394449154672439,1.0002,3.3,0.5653138090500605,2.4595888418037104,7
7.6,0.51,0.24,0.5873456767366643,0.08020460025579865,2.1972245773362196,3.6635616461296463,0.998,3.47,0.5068176023684519,2.3608540011180215,6
11.1,0.31,0.49,0.6078754935432794,0.08253026569552535,2.833213344056216,3.871201010907891,0.9986,3.12,0.7030975114131134,2.451005098112319,7
7.3,0.73,0.24,0.5452213331700134,0.09315481713327027,2.9444389791664403,4.634728988229636,0.9967,3.26,0.4637340162321401,2.33214389523559,5
5.0,0.42,0.24,0.5546183566222742,0.055088826463479644,2.995732273553991,3.9318256327243257,0.9917,3.72,0.5538851132264376,2.70805020110221,8
10.2,0.29,0.49,0.6013525312800371,0.05424402348847715,1.791759469228055,2.6390573296152584,0.9976,3.05,0.5538851132264376,2.4423470353692043,7
9.0,0.45,0.49,0.6013525312800371,0.07470852940228058,3.091042453358316,4.330733340286331,0.9987,3.35,0.4510756193602166,2.3702437414678603,5
6.6,0.39,0.49,0.5245908637834166,0.06341420675378862,3.1780538303479458,5.0106352940962555,0.9922,3.12,0.4054651081081644,2.5257286443082556,6
